Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time_uniform,dV_dt,dT_dt,SOC,mode
4.190872281851963,1.509348903832889,5.576914392973907,1.5,4.9593750000000005,58.0,0.0018269320411574,0.0070815810918949,0.01206187474097773,charge
4.192699213893119,1.5093692483423653,5.583995974065803,1.5,4.96075,59.0,0.0018269320411565,0.0070815810918958,0.01227150935880306,charge
4.194526145934277,1.5093895928518417,5.591077555157698,1.5,4.962125,60.0,0.0018269320411574,0.0070815810918949,0.012481146802254706,charge
4.196353077975434,1.5094099373613177,5.598159136249594,1.5,4.9635,61.0,0.0018269320411574,0.0070815810918958,0.012690787071332666,charge
4.198180010016592,1.5094302818707936,5.605240717341489,1.5,4.964875,62.0,0.0018269320411574,0.0070815810918949,0.012900430166036942,charge
4.200006942057749,1.5094506263802698,5.612322298433384,1.5,4.9662500000000005,63.0,0.0018269320411574,0.0070815810918949,0.013110076086367535,charge
4.201833874098906,1.509470970889746,5.619403879525279,1.5,4.967625,64.0,0.0018269320411565,0.0070815810918958,0.013319724832324445,charge
4.203660806140063,1.5094913153992222,5.626485460617174,1.5,4.969,65.0,0.0018269320411574,0.0070815810918949,0.013529376403907669,charge
4.205254418022168,1.5089215624054575,5.635530597992187,1.4993333333333334,4.9702222222222225,66.0,0.0015936118821047,0.0090451373750122,0.01373894884313065,charge
4.206848029904273,1.508351809411693,5.644575735367199,1.4986666666666666,4.971444444444445,67.0,0.0015936118821047,0.0090451373750122,0.013948442149993384,charge
4.2084416417863775,1.5077820564179285,5.653620872742211,1.498,4.972666666666667,68.0,0.0015936118821047,0.0090451373750122,0.014157856324495875,charge
4.210035253668482,1.5072123034241636,5.662666010117223,1.4973333333333334,4.973888888888889,69.0,0.0015936118821047,0.0090451373750122,0.01436719136663812,charge
4.211628865550586,1.506642550430399,5.671711147492236,1.4966666666666666,4.9751111111111115,70.0,0.0015936118821038,0.0090451373750131,0.01457644727642012,charge
4.213222477432691,1.5060727974366344,5.680756284867249,1.496,4.976333333333334,71.0,0.0015936118821047,0.0090451373750122,0.014785624053841874,charge
4.2148160893147955,1.5055030444428696,5.689801422242261,1.4953333333333334,4.977555555555556,72.0,0.0015936118821047,0.0090451373750122,0.014994721698903384,charge
4.2164097011969,1.5049332914491051,5.698846559617273,1.4946666666666666,4.978777777777778,73.0,0.0015936118821047,0.0090451373750122,0.015203740211604649,charge
4.218003313079005,1.5043635384553404,5.707891696992285,1.494,4.98,74.0,0.0015936118821047,0.0090451373750122,0.015412679591945668,charge
4.218540983796403,1.49901692014033,5.7159508262264795,1.488625,4.978000000000001,75.0,0.0005376707173985,0.0080591292341942,0.015620876386409605,charge
4.219078654513802,1.4936703018253197,5.724009955460675,1.48325,4.976000000000001,76.0,0.0005376707173985,0.0080591292341951,0.015828330594996453,charge
4.2196163252312,1.4883236835103093,5.732069084694869,1.477875,4.974,77.0,0.0005376707173985,0.0080591292341942,0.01603504221770622,charge
4.220153995948599,1.482977065195299,5.740128213929063,1.4725,4.972,78.0,0.0005376707173985,0.0080591292341942,0.0162410112545389,charge
4.2206916666659975,1.4776304468802883,5.748187343163258,1.467125,4.970000000000001,79.0,0.0005376707173985,0.0080591292341951,0.016446237705494495,charge
4.221229337383396,1.472283828565278,5.756246472397453,1.46175,4.968,80.0,0.0005376707173985,0.0080591292341942,0.016650721570573006,charge
4.2217670081007945,1.4669372102502676,5.764305601631648,1.456375,4.966,81.0,0.0005376707173985,0.0080591292341951,0.016854462849774432,charge
4.222304678818193,1.4615905919352572,5.772364730865842,1.451,4.964,82.0,0.0005376707173985,0.0080591292341942,0.017057461543098774,charge
4.222747545339022,1.4567133339494127,5.780954832015879,1.4460000000000002,4.962000000000001,83.0,0.0004428665208289,0.0085901011500366,0.017259782839480636,charge
4.22319041185985,1.4518360759635682,5.789544933165915,1.441,4.960000000000001,84.0,0.000442866520828,0.0085901011500357,0.01746142673892002,charge
4.223633278380679,1.4469588179777235,5.798135034315951,1.436,4.958,85.0,0.0004428665208289,0.0085901011500366,0.017662393241416927,charge
4.224076144901508,1.442081559991879,5.806725135465987,1.431,4.956,86.0,0.0004428665208289,0.0085901011500357,0.01786268234697136,charge
4.224519011422336,1.4372043020060346,5.815315236616024,1.4260000000000002,4.954000000000001,87.0,0.000442866520828,0.0085901011500366,0.018062294055583305,charge
4.224961877943165,1.43232704402019,5.82390533776606,1.421,4.952,88.0,0.0004428665208289,0.0085901011500366,0.018261228367252774,charge
4.225404744463993,1.4274497860343456,5.832495438916096,1.416,4.95,89.0,0.000442866520828,0.0085901011500357,0.018459485281979767,charge
4.225847610984822,1.422572528048501,5.841085540066133,1.411,4.948,90.0,0.0004428665208289,0.0085901011500366,0.018657064799764284,charge
4.226003772674045,1.4167359014191994,5.850331762896808,1.40525,4.945250000000001,91.0,0.0001561616892233,0.0092462228306748,0.018853833674961393,charge
4.2261599343632685,1.4108992747898976,5.859577985727483,1.3995,4.942500000000001,92.0,0.0001561616892233,0.0092462228306748,0.0190497919075711,charge
4.226316096052492,1.4050626481605957,5.8688242085581575,1.39375,4.93975,93.0,0.0001561616892233,0.0092462228306748,0.019244939497593407,charge
4.226472257741715,1.399226021531294,5.878070431388832,1.388,4.937,94.0,0.0001561616892233,0.0092462228306748,0.019439276445028308,charge
4.22662841943094,1.3933893949019922,5.887316654219507,1.38225,4.9342500000000005,95.0,0.0001561616892242,0.0092462228306748,0.019632802749875805,charge
4.226784581120163,1.3875527682726905,5.896562877050182,1.3765,4.9315,96.0,0.0001561616892233,0.0092462228306748,0.019825518412135902,charge
4.226940742809386,1.3817161416433883,5.905809099880857,1.37075,4.92875,97.0,0.0001561616892233,0.0092462228306748,0.020017423431808592,charge
4.22709690449861,1.3758795150140868,5.915055322711532,1.365,4.926,98.0,0.0001561616892233,0.0092462228306748,0.02020851780889388,charge
4.2270827864421,1.370419804360865,5.9236569930464755,1.35975,4.92325,99.0,-1.4118056509637713e-05,0.0086016703349436,0.02039885389283289,charge
4.22706866838559,1.3649600937076434,5.932258663381418,1.3545,4.9205000000000005,100.0,-1.411805651052589e-05,0.0086016703349427,0.02058843168362562,charge
4.227054550329079,1.3595003830544214,5.940860333716362,1.34925,4.91775,101.0,-1.411805651052589e-05,0.0086016703349436,0.020777251181272067,charge
4.227040432272569,1.3540406724011995,5.9494620040513055,1.344,4.915,102.0,-1.4118056509637713e-05,0.0086016703349436,0.02096531238577223,charge
4.22702631421606,1.348580961747978,5.958063674386248,1.33875,4.91225,103.0,-1.4118056509637713e-05,0.0086016703349427,0.02115261529712612,charge
4.227012196159549,1.343121251094756,5.966665344721192,1.3335,4.9094999999999995,104.0,-1.411805651052589e-05,0.0086016703349436,0.021339159915333722,charge
4.226998078103039,1.3376615404415344,5.975267015056135,1.32825,4.90675,105.0,-1.411805651052589e-05,0.0086016703349427,0.021524946240395044,charge
4.226983960046529,1.3322018297883127,5.983868685391078,1.323,4.904,106.0,-1.4118056509637713e-05,0.0086016703349436,0.021709974272310088,charge
4.226866454373638,1.3269293871044596,5.9897098760537375,1.31775,4.901375,107.0,-0.0001175056728914,0.0058411906626592,0.02189427002051904,charge
4.226748948700747,1.3216569444206063,5.995551066716396,1.3125,4.89875,108.0,-0.0001175056728905,0.0058411906626583,0.022077833485021903,charge
4.2266314430278555,1.3163845017367533,6.001392257379054,1.30725,4.896125,109.0,-0.0001175056728914,0.0058411906626583,0.022260664665818674,charge
4.226513937354964,1.3111120590529,6.007233448041713,1.302,4.8934999999999995,110.0,-0.0001175056728914,0.0058411906626592,0.022442763562909356,charge
4.226396431682073,1.3058396163690469,6.0130746387043725,1.2967499999999998,4.890875,111.0,-0.0001175056728914,0.0058411906626592,0.022624130176293944,charge
4.226278926009181,1.3005671736851938,6.018915829367031,1.2915,4.88825,112.0,-0.0001175056728914,0.0058411906626583,0.022804764505972443,charge
4.2261614203362905,1.2952947310013403,6.024757020029689,1.28625,4.885625,113.0,-0.0001175056728905,0.0058411906626583,0.022984666551944852,charge
4.226043914663399,1.2900222883174874,6.030598210692348,1.281,4.883,114.0,-0.0001175056728914,0.0058411906626592,0.02316383631421117,charge
4.225784379521207,1.2850839965829388,6.038290592218322,1.275875,4.88025,115.0,-0.0002595351421916,0.0076923815259739,0.023342320202625465,charge
4.225524844379015,1.2801457048483902,6.045982973744296,1.27075,4.8774999999999995,116.0,-0.0002595351421925,0.0076923815259739,0.023520118217187743,charge
4.225265309236823,1.2752074131138416,6.053675355270271,1.265625,4.87475,117.0,-0.0002595351421916,0.0076923815259748,0.023697230357897996,charge
4.225005774094631,1.2702691213792932,6.061367736796245,1.2605,4.872,118.0,-0.0002595351421916,0.0076923815259739,0.023873656624756233,charge
4.22474623895244,1.2653308296447443,6.069060118322219,1.255375,4.86925,119.0,-0.0002595351421916,0.0076923815259739,0.024049397017762448,charge
4.224486703810248,1.260392537910196,6.076752499848194,1.25025,4.8665,120.0,-0.0002595351421916,0.0076923815259748,0.02422445153691664,charge
4.2242271686680555,1.2554542461756473,6.084444881374168,1.245125,4.86375,121.0,-0.0002595351421925,0.0076923815259739,0.024398820182218815,charge
4.223967633525864,1.2505159544410986,6.092137262900142,1.24,4.861,122.0,-0.0002595351421916,0.0076923815259739,0.024572502953668966,charge
4.2236291866306654,1.2457007700023377,6.100686373303217,1.23525,4.85825,123.0,-0.0003384468951983,0.0085491104030754,0.024745516949502624,charge
4.223290739735468,1.2408855855635768,6.109235483706293,1.2305,4.8555,124.0,-0.0003384468951974,0.0085491104030754,0.024917862169719786,charge
4.22295229284027,1.2360704011248158,6.117784594109367,1.22575,4.85275,125.0,-0.0003384468951983,0.0085491104030746,0.025089538614320454,charge
4.222613845945071,1.2312552166860549,6.126333704512443,1.221,4.85,126.0,-0.0003384468951983,0.0085491104030754,0.02526054628330463,charge
4.222275399049874,1.226440032247294,6.134882814915518,1.21625,4.84725,127.0,-0.0003384468951974,0.0085491104030754,0.02543088517667231,charge
4.2219369521546755,1.221624847808533,6.143431925318593,1.2115,4.8445,128.0,-0.0003384468951983,0.0085491104030746,0.025600555294423497,charge
4.221598505259478,1.216809663369772,6.151981035721668,1.20675,4.84175,129.0,-0.0003384468951974,0.0085491104030754,0.025769556636558184,charge
4.22126005836428,1.211994478931011,6.160530146124744,1.202,4.839,130.0,-0.0003384468951983,0.0085491104030754,0.02593788920307638,charge
4.221032637928498,1.2084146888386784,6.167263261967379,1.198625,4.837000000000001,131.0,-0.0002274204357819,0.0067331158426346,0.026105724576526195,charge
4.220805217492716,1.2048348987463458,6.173996377810013,1.19525,4.835000000000001,132.0,-0.0002274204357819,0.0067331158426346,0.026273062756907634,charge
4.220577797056934,1.201255108654013,6.180729493652647,1.191875,4.833,133.0,-0.0002274204357819,0.0067331158426338,0.026439903744220693,charge
4.220350376621152,1.1976753185616804,6.187462609495282,1.1885,4.831,134.0,-0.0002274204357819,0.0067331158426346,0.026606247538465373,charge
4.22012295618537,1.1940955284693475,6.1941957253379165,1.185125,4.829000000000001,135.0,-0.0002274204357819,0.0067331158426346,0.02677209413964167,charge
4.219895535749588,1.1905157383770149,6.20092884118055,1.18175,4.827,136.0,-0.0002274204357819,0.0067331158426338,0.026937443547749587,charge
4.219668115313806,1.1869359482846822,6.207661957023185,1.178375,4.825,137.0,-0.0002274204357819,0.0067331158426346,0.027102295762789125,charge
4.219440694878024,1.1833561581923495,6.21439507286582,1.175,4.823,138.0,-0.0002274204357819,0.0067331158426346,0.027266650784760284,charge
4.219169787449942,1.1799528487337272,6.2218397872150035,1.17125,4.821000000000001,139.0,-0.0002709074280824,0.0074447143491838,0.02743053312486219,charge
4.218898880021859,1.1765495392751046,6.229284501564187,1.1675,4.819000000000001,140.0,-0.0002709074280824,0.0074447143491838,0.027593942783094846,charge
4.218627972593778,1.1731462298164823,6.236729215913371,1.16375,4.817,141.0,-0.0002709074280815,0.0074447143491838,0.027756879759458248,charge
4.218357065165695,1.16974292035786,6.244173930262555,1.16,4.815,142.0,-0.0002709074280824,0.0074447143491838,0.027919344053952393,charge
4.218086157737613,1.1663396108992374,6.251618644611738,1.15625,4.813000000000001,143.0,-0.0002709074280824,0.0074447143491829,0.028081335666577285,charge
4.217815250309531,1.162936301440615,6.259063358960922,1.1525,4.811,144.0,-0.0002709074280815,0.0074447143491838,0.02824285459733293,charge
4.217544342881449,1.1595329919819926,6.2665080733101055,1.14875,4.809,145.0,-0.0002709074280824,0.0074447143491838,0.028403900846219316,charge
4.217273435453366,1.1561296825233702,6.273952787659289,1.145,4.807,146.0,-0.0002709074280824,0.0074447143491838,0.02856447441323645,charge
4.217156726992018,1.1537955153005135,6.280196869274329,1.142625,4.805625,147.0,-0.0001167084613484,0.0062440816150397,0.02872472379036152,charge
4.217040018530669,1.1514613480776572,6.28644095088937,1.14025,4.804250000000001,148.0,-0.0001167084613484,0.0062440816150406,0.02888464897759453,charge
4.216923310069321,1.149127180854801,6.29268503250441,1.137875,4.802875,149.0,-0.0001167084613484,0.0062440816150406,0.029044249974935474,charge
4.216806601607972,1.1467930136319444,6.29892911411945,1.1355,4.801500000000001,150.0,-0.0001167084613484,0.0062440816150397,0.029203526782384352,charge
4.216689893146624,1.144458846409088,6.30517319573449,1.133125,4.800125,151.0,-0.0001167084613484,0.0062440816150397,0.02936247939994117,charge
4.216573184685275,1.1421246791862316,6.3114172773495305,1.13075,4.79875,152.0,-0.0001167084613484,0.0062440816150406,0.029521107827605926,charge
4.216456476223927,1.139790511963375,6.317661358964571,1.128375,4.797375000000001,153.0,-0.0001167084613484,0.0062440816150406,0.029679412065378618,charge
4.2163397677625785,1.1374563447405186,6.323905440579611,1.126,4.796,154.0,-0.0001167084613484,0.0062440816150397,0.029837392113259243,charge
4.216183405972195,1.134731396686146,6.329912562791659,1.123625,4.794625,155.0,-0.000156361790383,0.0060071222120479,0.02999499369613232,charge
4.216027044181813,1.1320064486317736,6.335919685003707,1.12125,4.7932500000000005,156.0,-0.0001563617903821,0.0060071222120479,0.030152216813997844,charge
4.215870682391431,1.129281500577401,6.341926807215755,1.1188749999999998,4.791875,157.0,-0.0001563617903821,0.0060071222120479,0.030309061466855816,charge
4.215714320601048,1.1265565525230286,6.347933929427802,1.1164999999999998,4.7905,158.0,-0.000156361790383,0.006007122212047,0.030465527654706236,charge
4.215557958810665,1.123831604468656,6.35394105163985,1.114125,4.789125,159.0,-0.000156361790383,0.0060071222120479,0.030621615377549104,charge
4.215401597020283,1.1211066564142835,6.3599481738518975,1.11175,4.78775,160.0,-0.0001563617903821,0.0060071222120479,0.03077732463538442,charge
4.215245235229901,1.118381708359911,6.365955296063945,1.109375,4.7863750000000005,161.0,-0.0001563617903821,0.0060071222120479,0.030932655428212188,charge
4.215088873439518,1.1156567603055385,6.371962418275993,1.107,4.785,162.0,-0.000156361790383,0.0060071222120479,0.0310876077560324,charge
4.214870423611647,1.1132899950315902,6.379609661037355,1.104625,4.78375,163.0,-0.0002184498278703,0.0076472427613616,0.031242231366453453,charge
4.214651973783777,1.110923229757642,6.387256903798716,1.10225,4.782500000000001,164.0,-0.0002184498278703,0.0076472427613607,0.03139652625947535,charge
4.214433523955907,1.1085564644836936,6.394904146560077,1.099875,4.78125,165.0,-0.0002184498278703,0.0076472427613616,0.03155049243509808,charge
4.214215074128036,1.1061896992097453,6.402551389321438,1.0975,4.78,166.0,-0.0002184498278703,0.0076472427613607,0.03170412989332166,charge
4.213996624300165,1.103822933935797,6.4101986320828,1.095125,4.7787500000000005,167.0,-0.0002184498278712,0.0076472427613616,0.03185743863414607,charge
4.213778174472295,1.1014561686618487,6.417845874844161,1.09275,4.7775,168.0,-0.0002184498278703,0.0076472427613616,0.03201041865757133,charge
4.2135597246444245,1.0990894033879004,6.425493117605522,1.090375,4.77625,169.0,-0.0002184498278703,0.0076472427613607,0.03216306996359743,charge
4.213341274816554,1.096722638113952,6.433140360366884,1.088,4.775,170.0,-0.0002184498278703,0.0076472427613616,0.03231539255222437,charge
4.2133499480506975,1.095323178850062,6.437419984288758,1.086875,4.77425,171.0,8.673234143330433e-06,0.0042796239218745,0.0324675207715091,charge
4.21335862128484,1.0939237195861715,6.441699608210632,1.08575,4.7735,172.0,8.673234142442254e-06,0.0042796239218736,0.032619454621451625,charge
4.213367294518983,1.0925242603222816,6.4459792321325065,1.084625,4.77275,173.0,8.673234143330433e-06,0.0042796239218745,0.03277119410205194,charge
4.213375967753127,1.0911248010583914,6.450258856054381,1.0835,4.772,174.0,8.673234143330433e-06,0.0042796239218745,0.03292273921331005,charge
4.21338464098727,1.0897253417945014,6.4545384799762555,1.082375,4.77125,175.0,8.673234143330433e-06,0.0042796239218745,0.03307408995522595,charge
4.213393314221413,1.0883258825306112,6.45881810389813,1.08125,4.7705,176.0,8.673234143330433e-06,0.0042796239218745,0.03322524632779964,charge
4.213401987455556,1.086926423266721,6.463097727820004,1.080125,4.76975,177.0,8.673234142442254e-06,0.0042796239218736,0.03337620833103113,charge
4.213410660689699,1.0855269640028309,6.467377351741878,1.079,4.769,178.0,8.673234143330433e-06,0.0042796239218745,0.033526975964920415,charge
4.213189756613889,1.083417035353915,6.473381690752362,1.076625,4.767625,179.0,-0.0002209040758103,0.0060043390104835,0.03367745055316401,charge
4.212968852538078,1.0813071067049993,6.479386029762846,1.07425,4.76625,180.0,-0.0002209040758103,0.0060043390104844,0.03382763209576193,charge
4.212747948462268,1.0791971780560834,6.485390368773331,1.071875,4.764875,181.0,-0.0002209040758103,0.0060043390104844,0.03397752059271417,charge
4.212527044386459,1.0770872494071675,6.491394707783814,1.0695,4.7635000000000005,182.0,-0.0002209040758094,0.0060043390104835,0.03412711604402072,charge
4.212306140310648,1.0749773207582518,6.497399046794298,1.067125,4.762125,183.0,-0.0002209040758103,0.0060043390104835,0.03427641844968159,charge
4.212085236234838,1.072867392109336,6.503403385804782,1.06475,4.76075,184.0,-0.0002209040758103,0.0060043390104844,0.03442542780969677,charge
4.211864332159028,1.0707574634604202,6.509407724815267,1.062375,4.759375,185.0,-0.0002209040758103,0.0060043390104844,0.03457414412406627,charge
4.211643428083217,1.0686475348115043,6.51541206382575,1.06,4.758,186.0,-0.0002209040758103,0.0060043390104835,0.034722567392790095,charge
4.211577636465569,1.067045584329483,6.520682403043987,1.05875,4.757375,187.0,-6.579161764808106e-05,0.0052703392182369,0.03487076816839141,charge
4.211511844847921,1.0654436338474618,6.525952742262224,1.0575,4.75675,188.0,-6.579161764808106e-05,0.0052703392182369,0.03501874645087022,charge
4.211446053230273,1.0638416833654407,6.531223081480461,1.05625,4.756125,189.0,-6.579161764808106e-05,0.0052703392182369,0.035166502240226535,charge
4.211380261612625,1.0622397328834194,6.536493420698697,1.0550000000000002,4.7555,190.0,-6.579161764808106e-05,0.005270339218236,0.03531403553646034,charge
4.211314469994976,1.0606377824013982,6.541763759916934,1.05375,4.754875,191.0,-6.579161764896924e-05,0.0052703392182369,0.035461346339571646,charge
4.211248678377328,1.0590358319193771,6.547034099135171,1.0525,4.75425,192.0,-6.579161764808106e-05,0.0052703392182369,0.035608434649560455,charge
4.21118288675968,1.0574338814373558,6.552304438353408,1.05125,4.753625,193.0,-6.579161764808106e-05,0.0052703392182369,0.035755300466426755,charge
4.211117095142032,1.0558319309553346,6.557574777571645,1.05,4.753,194.0,-6.579161764808106e-05,0.0052703392182369,0.035901943790170546,charge
4.211068565601707,1.054937887332684,6.5616425785347205,1.048875,4.752375,195.0,-4.852954032497081e-05,0.0040678009630754,0.03604846294118898,charge
4.211020036061382,1.0540438437100337,6.565710379497795,1.04775,4.75175,196.0,-4.852954032497081e-05,0.0040678009630745,0.036194857919482036,charge
4.210971506521057,1.053149800087383,6.569778180460871,1.046625,4.751125,197.0,-4.852954032497081e-05,0.0040678009630754,0.03634112872504973,charge
